Date,Day_of_Week,Hour,Department,Staff_Count,Num_Patients,Average_Wait_Time,Emergency_Load,Label
2025-05-01,Friday,0,Cardiology,10,9,32,Yes,Low
2025-06-04,Monday,19,Radiology,9,16,24,No,Medium
2025-01-09,Tuesday,23,Radiology,4,23,47,Yes,High
2025-05-14,Thursday,21,Cardiology,3,27,43,No,High
2025-04-16,Friday,13,Cardiology,12,14,28,No,Medium
2025-07-17,Tuesday,1,Cardiology,14,10,21,No,Medium
2025-08-05,Sunday,8,Radiology,13,4,16,Yes,Low
2025-07-16,Sunday,15,Pediatrics,8,17,33,No,Medium
2025-03-23,Tuesday,18,Radiology,15,9,25,No,Low
2025-08-01,Wednesday,0,Surgery,10,18,44,Yes,Medium
2025-08-23,Sunday,22,Cardiology,12,25,45,No,High
2025-01-07,Tuesday,20,Pediatrics,13,14,35,Yes,Medium
2025-05-30,Tuesday,23,Emergency,7,37,64,Yes,High
2025-04-09,Tuesday,4,Emergency,10,20,41,No,High
2025-01-23,Tuesday,7,Cardiology,6,9,24,Yes,Low
2025-08-25,Sunday,1,Cardiology,6,12,33,Yes,Medium
2025-01-06,Monday,13,Radiology,11,1,10,Yes,Low
2025-02-23,Saturday,18,Pediatrics,4,20,33,Yes,High
2025-01-18,Sunday,6,Radiology,7,12,33,No,Medium
2025-08-19,Friday,6,Emergency,10,29,52,Yes,High
2025-04-15,Tuesday,7,Pediatrics,8,12,39,No,Medium
2025-06-30,Saturday,4,Cardiology,8,17,38,No,Medium
2025-06-24,Wednesday,7,Pediatrics,7,20,34,No,High
2025-01-16,Monday,16,Cardiology,15,6,13,No,Low
2025-04-09,Wednesday,5,Pediatrics,11,8,22,No,Low
2025-07-16,Monday,23,Emergency,13,32,53,Yes,High
2025-07-12,Thursday,17,Radiology,13,14,22,Yes,Medium
2025-03-14,Tuesday,13,Surgery,12,16,42,Yes,Medium
2025-01-07,Saturday,22,Surgery,11,15,40,Yes,Medium
2025-06-15,Saturday,23,Emergency,6,40,71,Yes,High
2025-03-29,Friday,4,Emergency,5,19,39,No,Medium
2025-06-25,Monday,5,Surgery,4,1,14,Yes,Low
2025-10-11,Sunday,2,Surgery,11,8,24,Yes,Low
2025-03-26,Wednesday,20,Emergency,12,35,66,Yes,High
2025-03-12,Sunday,1,Pediatrics,4,0,8,Yes,Low
2025-05-02,Saturday,23,Radiology,11,14,37,No,Medium
2025-02-17,Saturday,18,Emergency,9,32,50,Yes,High
2025-07-25,Sunday,5,Surgery,3,13,16,No,Medium
2025-01-04,Wednesday,4,Radiology,4,7,12,No,Low
2025-03-08,Wednesday,12,Cardiology,14,22,43,No,High
2025-02-03,Saturday,19,Cardiology,11,29,49,Yes,High
2025-02-06,Friday,12,Radiology,3,7,15,No,Low
2025-03-12,Friday,2,Emergency,11,32,57,Yes,High
2025-06-20,Wednesday,4,Radiology,11,3,20,No,Low
2025-10-10,Saturday,6,Surgery,15,0,5,No,Low
2025-07-14,Monday,0,Pediatrics,12,7,21,No,Low
2025-07-10,Tuesday,5,Surgery,7,8,29,Yes,Low
2025-07-13,Saturday,5,Emergency,6,22,43,Yes,High
2025-04-26,Sunday,6,Surgery,10,11,27,No,Medium
2025-03-27,Tuesday,22,Emergency,13,27,58,Yes,High
2025-05-07,Sunday,19,Emergency,10,45,74,Yes,High
2025-05-19,Tuesday,6,Radiology,13,10,27,Yes,Medium
2025-04-02,Saturday,21,Emergency,9,46,79,Yes,High
2025-02-24,Friday,9,Emergency,15,27,50,Yes,High
2025-05-21,Wednesday,13,Pediatrics,15,15,27,Yes,Medium
2025-09-03,Sunday,13,Emergency,8,37,63,Yes,High
2025-09-25,Monday,4,Pediatrics,8,12,24,Yes,Medium
2025-07-25,Sunday,5,Radiology,8,12,25,No,Medium
2025-06-09,Saturday,21,Cardiology,12,28,56,No,High
2025-09-09,Thursday,1,Emergency,7,14,29,No,Medium
2025-02-04,Saturday,2,Pediatrics,8,0,12,No,Low
2025-03-26,Tuesday,23,Pediatrics,9,19,38,No,Medium
2025-09-30,Sunday,14,Surgery,9,11,21,Yes,Medium
2025-08-04,Saturday,12,Cardiology,3,16,30,No,Medium
2025-09-04,Wednesday,22,Pediatrics,7,22,40,No,High
2025-02-25,Monday,11,Surgery,14,0,17,Yes,Low
2025-02-03,Thursday,2,Emergency,15,25,50,Yes,High
2025-04-25,Tuesday,23,Cardiology,3,30,56,Yes,High
2025-10-03,Friday,21,Pediatrics,3,20,34,Yes,High
2025-08-08,Sunday,4,Surgery,14,4,15,No,Low
2025-03-23,Tuesday,11,Pediatrics,5,5,22,Yes,Low
2025-03-06,Sunday,5,Surgery,5,10,32,Yes,Medium
2025-08-18,Tuesday,15,Cardiology,14,15,35,Yes,Medium
2025-05-06,Wednesday,9,Cardiology,9,15,23,No,Medium
2025-09-27,Sunday,19,Radiology,8,20,42,No,High
2025-05-08,Sunday,0,Emergency,6,28,52,Yes,High
2025-08-28,Monday,16,Radiology,14,19,40,No,Medium
2025-06-07,Friday,3,Cardiology,11,9,26,Yes,Low
2025-01-03,Friday,15,Cardiology,3,22,46,Yes,High
2025-03-20,Wednesday,13,Pediatrics,9,17,40,No,Medium
2025-09-24,Tuesday,21,Pediatrics,13,19,37,Yes,Medium
2025-07-17,Thursday,13,Pediatrics,12,17,41,No,Medium
2025-06-22,Thursday,22,Emergency,10,43,71,Yes,High
2025-01-24,Saturday,17,Pediatrics,5,21,37,No,High
2025-10-05,Friday,8,Pediatrics,10,8,27,Yes,Low
2025-03-11,Wednesday,0,Emergency,4,22,39,Yes,High
2025-03-11,Thursday,23,Surgery,7,5,19,No,Low
2025-07-28,Sunday,2,Pediatrics,5,14,34,Yes,Medium
2025-07-11,Wednesday,16,Surgery,8,5,20,Yes,Low
2025-04-25,Sunday,5,Surgery,12,2,16,Yes,Low
2025-05-01,Sunday,7,Emergency,7,24,44,Yes,High
2025-09-19,Tuesday,17,Pediatrics,9,24,40,No,High
2025-03-20,Sunday,12,Radiology,7,21,44,No,High
2025-08-25,Friday,21,Radiology,15,14,19,No,Medium
2025-05-25,Wednesday,16,Surgery,15,22,44,No,High
2025-01-31,Sunday,20,Emergency,10,34,62,Yes,High
2025-01-18,Monday,13,Emergency,7,25,45,Yes,High
2025-08-30,Saturday,5,Radiology,3,2,6,No,Low
2025-09-02,Wednesday,19,Cardiology,10,20,47,Yes,High
2025-06-16,Friday,12,Emergency,13,28,44,Yes,High
2025-03-12,Thursday,17,Emergency,14,46,71,Yes,High
2025-05-24,Friday,10,Cardiology,7,24,41,Yes,High
2025-01-17,Saturday,15,Emergency,8,34,66,Yes,High
2025-05-17,Tuesday,7,Radiology,13,10,23,Yes,Medium
2025-03-22,Sunday,22,Pediatrics,5,23,48,Yes,High
2025-03-19,Thursday,4,Emergency,3,31,55,Yes,High
2025-05-02,Thursday,10,Radiology,10,11,20,Yes,Medium
2025-10-04,Thursday,11,Surgery,9,3,18,Yes,Low
2025-04-14,Tuesday,12,Emergency,7,35,64,Yes,High
2025-07-30,Saturday,15,Emergency,5,32,51,Yes,High
2025-01-20,Monday,15,Surgery,9,0,5,No,Low
2025-03-24,Thursday,10,Surgery,5,14,32,Yes,Medium
2025-07-05,Saturday,2,Surgery,8,9,15,No,Low
2025-03-12,Friday,17,Cardiology,9,19,37,No,Medium
2025-01-14,Tuesday,16,Surgery,11,9,31,Yes,Low
2025-01-06,Monday,15,Emergency,14,26,51,Yes,High
2025-08-28,Monday,16,Surgery,6,9,30,No,Low
2025-07-23,Tuesday,13,Cardiology,15,13,27,No,Medium
2025-07-27,Wednesday,0,Emergency,14,19,41,No,Medium
2025-09-25,Saturday,7,Pediatrics,13,22,33,Yes,High
2025-09-04,Saturday,13,Cardiology,5,21,34,No,High
2025-05-03,Tuesday,5,Pediatrics,8,10,20,No,Medium
2025-08-30,Sunday,8,Cardiology,8,20,33,Yes,High
2025-05-01,Sunday,18,Cardiology,6,18,29,Yes,Medium
2025-03-14,Friday,14,Cardiology,15,8,24,No,Low
2025-02-27,Friday,2,Cardiology,11,18,34,Yes,Medium
2025-07-15,Tuesday,16,Cardiology,7,18,31,Yes,Medium
2025-01-02,Wednesday,2,Surgery,10,6,27,Yes,Low
2025-01-21,Sunday,10,Cardiology,3,21,41,Yes,High
2025-01-18,Sunday,13,Emergency,11,17,27,No,Medium
2025-01-13,Tuesday,13,Radiology,13,5,20,No,Low
2025-04-26,Thursday,21,Radiology,11,26,50,No,High
2025-09-07,Saturday,20,Surgery,3,21,39,Yes,High
2025-03-28,Saturday,9,Emergency,15,19,47,No,Medium
2025-02-04,Wednesday,21,Emergency,13,48,82,Yes,High
2025-08-26,Sunday,8,Emergency,7,29,50,Yes,High
2025-07-02,Friday,4,Cardiology,13,5,20,Yes,Low
2025-09-28,Monday,13,Radiology,12,2,5,Yes,Low
2025-09-01,Monday,16,Radiology,6,17,36,No,Medium
2025-08-03,Saturday,18,Cardiology,5,29,46,Yes,High
2025-01-15,Tuesday,7,Radiology,15,14,31,Yes,Medium
2025-10-03,Saturday,4,Cardiology,13,16,35,Yes,Medium
2025-05-23,Sunday,20,Emergency,5,27,56,Yes,High
2025-06-26,Saturday,5,Pediatrics,13,13,23,No,Medium
2025-06-03,Monday,5,Cardiology,7,17,39,No,Medium
2025-03-25,Friday,18,Cardiology,10,27,51,No,High
2025-03-27,Sunday,17,Cardiology,12,15,36,Yes,Medium
2025-07-29,Monday,14,Radiology,12,2,19,Yes,Low
2025-10-07,Monday,8,Cardiology,8,22,41,Yes,High
2025-06-03,Monday,0,Cardiology,12,20,42,Yes,High
2025-09-16,Saturday,10,Cardiology,7,14,27,Yes,Medium
2025-01-10,Tuesday,22,Pediatrics,7,17,30,Yes,Medium
2025-03-03,Monday,2,Emergency,6,14,27,No,Medium
2025-08-28,Monday,20,Cardiology,10,14,28,Yes,Medium
2025-06-01,Wednesday,9,Cardiology,10,21,41,Yes,High
2025-04-08,Sunday,6,Radiology,8,10,15,Yes,Medium
2025-05-08,Tuesday,18,Surgery,4,18,39,No,Medium
2025-02-15,Monday,5,Radiology,7,0,16,Yes,Low
2025-05-13,Saturday,7,Cardiology,4,20,40,Yes,High
2025-02-23,Wednesday,12,Cardiology,14,9,23,Yes,Low
2025-02-01,Saturday,17,Emergency,10,36,69,Yes,High
2025-03-12,Friday,4,Radiology,5,0,9,Yes,Low
2025-09-13,Monday,9,Pediatrics,11,13,30,Yes,Medium
2025-08-09,Thursday,20,Emergency,3,26,46,Yes,High
2025-10-11,Wednesday,20,Pediatrics,14,17,39,No,Medium
2025-03-21,Wednesday,19,Cardiology,9,29,54,Yes,High
2025-06-16,Tuesday,11,Emergency,10,24,50,Yes,High
2025-04-18,Thursday,18,Emergency,4,36,65,Yes,High
2025-08-10,Monday,23,Emergency,6,34,60,Yes,High
2025-02-20,Monday,11,Pediatrics,7,12,24,Yes,Medium
2025-04-09,Saturday,2,Pediatrics,13,15,43,Yes,Medium
2025-06-21,Tuesday,2,Cardiology,6,17,30,No,Medium
2025-05-18,Tuesday,13,Cardiology,6,24,52,Yes,High
2025-08-26,Monday,14,Emergency,7,27,47,Yes,High
2025-03-12,Thursday,14,Radiology,10,16,33,Yes,Medium
2025-05-15,Friday,21,Surgery,11,4,23,Yes,Low
2025-02-13,Sunday,14,Emergency,10,35,59,Yes,High
2025-08-13,Wednesday,2,Surgery,3,11,28,No,Medium
2025-05-18,Monday,9,Emergency,15,23,44,Yes,High
2025-02-24,Thursday,10,Radiology,6,0,12,No,Low
2025-05-31,Sunday,9,Radiology,10,12,22,No,Medium
2025-08-11,Saturday,19,Emergency,7,30,59,Yes,High
2025-05-13,Monday,0,Pediatrics,5,3,11,No,Low
2025-01-24,Sunday,11,Surgery,7,1,8,No,Low
2025-04-05,Sunday,0,Cardiology,10,8,22,Yes,Low
2025-02-27,Monday,22,Cardiology,8,30,62,Yes,High
2025-01-29,Sunday,23,Emergency,14,40,69,Yes,High
2025-06-07,Friday,4,Surgery,15,4,17,Yes,Low
2025-08-22,Monday,14,Radiology,5,15,35,Yes,Medium
2025-01-18,Wednesday,14,Emergency,11,18,28,No,Medium
2025-05-09,Tuesday,21,Radiology,4,18,38,No,Medium
2025-07-08,Friday,2,Pediatrics,4,4,14,No,Low
2025-01-01,Thursday,10,Emergency,4,27,52,Yes,High
2025-04-22,Thursday,5,Cardiology,7,13,21,No,Medium
2025-03-29,Thursday,11,Surgery,10,3,21,Yes,Low
2025-09-29,Tuesday,9,Surgery,8,6,15,Yes,Low
2025-08-08,Saturday,3,Pediatrics,11,19,48,Yes,Medium
2025-07-19,Wednesday,18,Cardiology,4,17,33,No,Medium
2025-08-26,Wednesday,21,Surgery,13,20,40,No,High
2025-03-08,Friday,23,Pediatrics,6,19,36,No,Medium
2025-02-19,Tuesday,2,Radiology,7,9,21,Yes,Low
2025-09-17,Thursday,20,Radiology,5,18,33,No,Medium
2025-09-03,Friday,3,Emergency,6,27,54,Yes,High
2025-09-05,Wednesday,21,Pediatrics,5,22,42,No,High
2025-05-14,Tuesday,11,Radiology,9,15,32,No,Medium
2025-02-07,Monday,10,Pediatrics,10,18,35,No,Medium
2025-05-29,Saturday,6,Emergency,12,29,56,Yes,High
2025-10-02,Friday,20,Surgery,10,12,29,Yes,Medium
2025-08-17,Thursday,17,Cardiology,3,26,56,Yes,High
2025-01-23,Saturday,12,Cardiology,15,10,22,No,Medium
2025-09-06,Sunday,21,Pediatrics,13,17,48,No,Medium
2025-01-31,Tuesday,20,Pediatrics,15,22,39,No,High
2025-08-15,Thursday,19,Emergency,9,25,49,Yes,High
2025-04-07,Wednesday,4,Cardiology,9,19,37,Yes,Medium
2025-01-21,Monday,23,Cardiology,7,24,44,Yes,High
2025-04-04,Tuesday,8,Radiology,14,11,32,Yes,Medium
2025-05-12,Saturday,3,Radiology,9,13,29,Yes,Medium
2025-01-05,Monday,16,Pediatrics,15,22,47,Yes,High
2025-08-17,Friday,23,Radiology,3,20,42,No,High
2025-01-04,Sunday,2,Pediatrics,11,15,28,No,Medium
2025-09-02,Tuesday,18,Emergency,12,30,55,Yes,High
2025-10-09,Thursday,4,Emergency,6,33,52,Yes,High
2025-05-23,Sunday,7,Surgery,6,12,32,Yes,Medium
2025-04-30,Thursday,22,Pediatrics,10,14,36,No,Medium
2025-02-18,Thursday,23,Pediatrics,13,25,46,Yes,High
2025-08-20,Saturday,22,Radiology,6,7,18,No,Low
2025-08-28,Wednesday,13,Pediatrics,12,10,27,Yes,Medium
2025-03-07,Tuesday,8,Radiology,9,11,27,No,Medium
2025-06-02,Saturday,6,Surgery,11,10,20,Yes,Medium
2025-08-14,Sunday,5,Pediatrics,14,6,18,Yes,Low
2025-08-26,Sunday,10,Surgery,10,10,24,No,Medium
2025-07-27,Saturday,12,Pediatrics,15,14,31,No,Medium
2025-02-03,Friday,12,Radiology,4,16,36,Yes,Medium
2025-05-31,Friday,8,Emergency,15,26,50,Yes,High
2025-02-08,Thursday,10,Emergency,11,14,32,No,Medium
2025-08-17,Wednesday,3,Cardiology,8,14,29,No,Medium
2025-06-17,Wednesday,14,Cardiology,12,25,44,Yes,High
2025-05-19,Tuesday,5,Surgery,12,0,8,No,Low
2025-02-26,Saturday,2,Emergency,13,29,59,Yes,High
2025-08-21,Wednesday,22,Cardiology,13,17,32,Yes,Medium
2025-08-01,Saturday,17,Emergency,11,23,46,Yes,High
2025-08-16,Sunday,8,Cardiology,12,12,31,Yes,Medium
2025-07-14,Friday,22,Pediatrics,12,10,27,Yes,Medium
2025-09-30,Monday,13,Surgery,6,2,21,Yes,Low
2025-07-07,Thursday,12,Cardiology,7,16,32,Yes,Medium
2025-01-16,Sunday,14,Surgery,4,14,35,No,Medium
2025-01-11,Saturday,19,Radiology,4,10,31,No,Medium
2025-02-22,Sunday,19,Pediatrics,9,17,34,No,Medium
2025-03-31,Sunday,18,Emergency,13,46,76,Yes,High
2025-07-03,Saturday,17,Radiology,15,19,37,No,Medium
2025-02-12,Monday,16,Cardiology,7,24,47,Yes,High
2025-05-29,Tuesday,9,Radiology,14,8,18,Yes,Low
2025-01-06,Monday,6,Emergency,3,38,68,Yes,High
2025-01-23,Sunday,10,Pediatrics,6,10,35,Yes,Medium
2025-04-25,Thursday,0,Cardiology,9,6,29,Yes,Low
2025-04-22,Saturday,22,Emergency,13,36,69,Yes,High
2025-09-30,Saturday,15,Cardiology,11,26,45,No,High
2025-05-01,Saturday,19,Cardiology,15,14,38,No,Medium
2025-04-12,Saturday,3,Radiology,5,0,11,No,Low
2025-05-16,Thursday,3,Radiology,10,15,32,Yes,Medium
2025-01-25,Sunday,13,Radiology,5,3,17,No,Low
2025-06-28,Friday,6,Pediatrics,14,7,27,Yes,Low
2025-08-04,Wednesday,20,Surgery,15,21,34,No,High
2025-03-20,Monday,20,Emergency,14,29,61,Yes,High
2025-02-12,Wednesday,5,Pediatrics,12,6,6,No,Low
2025-01-03,Wednesday,2,Cardiology,3,18,32,No,Medium
2025-03-17,Wednesday,21,Emergency,13,36,61,Yes,High
2025-05-29,Friday,12,Pediatrics,10,20,48,Yes,High
2025-04-12,Friday,19,Emergency,13,37,72,Yes,High
2025-08-18,Sunday,19,Cardiology,7,13,38,No,Medium
2025-03-17,Saturday,6,Pediatrics,14,16,27,No,Medium
2025-03-22,Wednesday,23,Emergency,12,30,60,Yes,High
2025-07-24,Saturday,12,Radiology,8,5,14,Yes,Low
2025-06-01,Thursday,17,Pediatrics,8,20,39,Yes,High
2025-06-01,Wednesday,0,Cardiology,13,20,50,Yes,High
2025-09-11,Sunday,3,Cardiology,6,20,31,No,High
2025-08-03,Saturday,11,Cardiology,8,18,40,No,Medium
2025-04-11,Saturday,13,Emergency,7,25,51,Yes,High
2025-06-01,Saturday,23,Emergency,5,36,56,Yes,High
2025-05-26,Wednesday,6,Radiology,14,6,24,No,Low
2025-07-31,Thursday,23,Emergency,5,35,57,Yes,High
2025-08-03,Sunday,21,Pediatrics,6,19,41,Yes,Medium
2025-02-02,Friday,3,Radiology,14,10,28,No,Medium
2025-02-14,Saturday,15,Radiology,15,12,21,No,Medium
2025-02-07,Friday,16,Surgery,10,13,28,Yes,Medium
2025-03-18,Saturday,21,Emergency,7,28,56,Yes,High
2025-05-29,Monday,9,Pediatrics,10,4,7,No,Low
2025-08-19,Monday,2,Surgery,7,16,33,Yes,Medium
2025-05-23,Monday,20,Radiology,13,7,28,Yes,Low
2025-09-18,Wednesday,11,Radiology,12,7,14,No,Low
2025-01-26,Sunday,2,Pediatrics,5,13,23,Yes,Medium
2025-07-31,Monday,2,Emergency,5,31,53,Yes,High
2025-07-23,Thursday,8,Emergency,15,37,74,Yes,High
2025-03-22,Tuesday,13,Radiology,15,15,32,Yes,Medium
2025-03-29,Tuesday,21,Pediatrics,4,18,32,No,Medium
2025-03-19,Friday,8,Radiology,3,15,34,No,Medium
2025-05-07,Thursday,8,Radiology,8,5,16,Yes,Low
2025-05-14,Tuesday,0,Surgery,7,9,24,Yes,Low
2025-01-11,Friday,1,Emergency,6,21,35,Yes,High
2025-07-24,Wednesday,2,Emergency,8,19,51,No,Medium
2025-04-26,Monday,23,Emergency,10,27,44,Yes,High
2025-02-27,Tuesday,18,Emergency,3,36,70,Yes,High
2025-05-16,Thursday,20,Emergency,7,32,62,Yes,High
2025-09-18,Thursday,8,Surgery,4,15,35,Yes,Medium
2025-09-30,Tuesday,13,Surgery,3,12,32,Yes,Medium
2025-10-14,Thursday,18,Surgery,10,20,43,No,High
2025-05-29,Tuesday,8,Cardiology,4,16,33,Yes,Medium
2025-05-22,Monday,2,Pediatrics,10,3,16,Yes,Low
2025-08-11,Saturday,19,Surgery,5,10,17,No,Medium
2025-09-08,Friday,18,Radiology,12,21,44,No,High
2025-09-07,Wednesday,5,Radiology,14,7,13,Yes,Low
2025-10-01,Friday,3,Cardiology,9,0,5,No,Low
2025-07-01,Monday,17,Surgery,14,1,6,No,Low
2025-04-27,Friday,4,Cardiology,4,19,43,Yes,Medium
2025-04-24,Friday,23,Radiology,6,13,25,No,Medium
2025-01-20,Monday,20,Radiology,13,12,21,Yes,Medium
2025-04-24,Tuesday,11,Surgery,14,20,42,No,High
2025-09-24,Thursday,15,Surgery,11,19,32,No,Medium
2025-09-28,Saturday,1,Emergency,14,25,43,Yes,High
2025-05-06,Saturday,15,Emergency,5,26,57,Yes,High
2025-04-05,Wednesday,4,Pediatrics,9,8,18,Yes,Low
2025-07-02,Friday,7,Emergency,14,30,52,Yes,High
2025-04-06,Saturday,16,Surgery,10,16,38,No,Medium
2025-07-30,Tuesday,20,Radiology,7,13,38,No,Medium
2025-09-25,Tuesday,14,Emergency,4,36,61,Yes,High
2025-06-18,Monday,1,Surgery,10,0,7,Yes,Low
2025-05-24,Friday,10,Emergency,6,31,57,Yes,High
2025-06-05,Friday,4,Radiology,5,14,32,Yes,Medium
2025-04-11,Thursday,22,Emergency,5,38,60,Yes,High
2025-08-05,Saturday,2,Radiology,12,5,18,Yes,Low
2025-03-30,Tuesday,12,Emergency,7,27,57,Yes,High
2025-04-04,Friday,0,Radiology,6,7,14,No,Low
2025-04-15,Tuesday,7,Cardiology,4,18,33,Yes,Medium
2025-07-06,Monday,20,Surgery,12,22,36,Yes,High
2025-04-21,Saturday,19,Radiology,13,19,40,Yes,Medium
2025-06-07,Monday,21,Radiology,12,7,25,No,Low
2025-07-25,Sunday,4,Cardiology,10,8,16,Yes,Low
2025-06-11,Tuesday,20,Pediatrics,4,13,21,Yes,Medium
2025-09-15,Sunday,22,Surgery,10,26,49,No,High
2025-06-07,Wednesday,19,Pediatrics,3,10,23,No,Medium
2025-05-11,Sunday,4,Emergency,8,26,46,Yes,High
2025-06-13,Sunday,1,Surgery,6,1,5,Yes,Low
2025-02-26,Tuesday,4,Pediatrics,15,19,36,Yes,Medium
2025-06-05,Tuesday,12,Cardiology,10,23,41,No,High
2025-06-18,Friday,4,Radiology,5,12,18,Yes,Medium
2025-03-07,Friday,6,Emergency,12,31,58,Yes,High
2025-04-14,Wednesday,11,Pediatrics,13,9,27,No,Low
2025-08-26,Friday,11,Emergency,12,30,61,Yes,High
2025-08-05,Sunday,0,Surgery,11,6,12,Yes,Low
2025-04-24,Sunday,3,Cardiology,14,14,39,No,Medium
2025-07-12,Friday,3,Surgery,9,5,20,No,Low
2025-03-07,Sunday,17,Cardiology,11,21,45,No,High
2025-01-25,Friday,13,Cardiology,6,23,46,Yes,High
2025-02-18,Tuesday,5,Radiology,3,14,36,Yes,Medium
2025-02-18,Wednesday,14,Radiology,11,12,28,No,Medium
2025-07-02,Monday,6,Emergency,8,14,31,No,Medium
2025-08-24,Thursday,19,Radiology,14,5,10,Yes,Low
2025-09-04,Tuesday,14,Surgery,8,17,32,Yes,Medium
2025-02-15,Sunday,1,Pediatrics,5,8,25,No,Low
2025-06-03,Tuesday,1,Radiology,5,6,24,Yes,Low
2025-01-31,Sunday,4,Pediatrics,5,13,34,No,Medium
2025-09-13,Saturday,22,Emergency,10,43,67,Yes,High
2025-02-05,Saturday,10,Radiology,15,2,27,No,Low
2025-07-27,Monday,9,Pediatrics,10,13,29,Yes,Medium
2025-06-14,Tuesday,11,Cardiology,10,13,29,Yes,Medium
2025-08-28,Friday,17,Pediatrics,12,8,30,Yes,Low
2025-05-26,Sunday,12,Emergency,10,27,51,Yes,High
2025-05-08,Saturday,18,Emergency,5,27,44,Yes,High
2025-09-20,Friday,10,Pediatrics,3,20,34,No,High
2025-06-11,Wednesday,17,Radiology,14,21,47,Yes,High
2025-06-09,Sunday,9,Surgery,13,20,44,No,High
2025-07-02,Tuesday,1,Emergency,8,28,53,Yes,High
2025-08-04,Thursday,21,Surgery,6,16,35,Yes,Medium
2025-01-01,Thursday,21,Pediatrics,15,11,35,Yes,Medium
2025-04-04,Friday,13,Cardiology,5,10,26,Yes,Medium
2025-04-30,Sunday,18,Emergency,8,42,70,Yes,High
2025-08-29,Wednesday,1,Emergency,7,23,43,Yes,High
2025-10-08,Monday,11,Cardiology,6,17,25,Yes,Medium
2025-05-19,Monday,16,Cardiology,13,19,33,No,Medium
2025-06-10,Monday,17,Radiology,10,20,36,Yes,High
2025-01-23,Friday,21,Emergency,11,33,65,Yes,High
2025-08-28,Saturday,20,Emergency,13,38,71,Yes,High
2025-05-22,Tuesday,23,Emergency,3,49,80,Yes,High
2025-06-20,Tuesday,6,Radiology,13,5,24,Yes,Low
2025-04-05,Wednesday,11,Radiology,7,6,21,Yes,Low
2025-07-08,Sunday,13,Radiology,11,18,38,Yes,Medium
2025-01-18,Thursday,23,Surgery,8,16,37,No,Medium
2025-08-02,Friday,22,Cardiology,3,17,35,No,Medium
2025-06-02,Sunday,1,Surgery,6,1,16,No,Low
2025-03-15,Sunday,15,Pediatrics,4,13,33,No,Medium
2025-05-26,Monday,15,Radiology,10,15,35,Yes,Medium
2025-02-23,Sunday,4,Emergency,13,37,71,Yes,High
2025-09-21,Thursday,23,Surgery,8,20,44,No,High
2025-04-18,Thursday,23,Radiology,15,12,38,No,Medium
2025-08-24,Thursday,8,Pediatrics,3,19,40,No,Medium
2025-08-09,Sunday,18,Pediatrics,11,16,37,No,Medium
2025-08-27,Friday,12,Pediatrics,3,23,39,Yes,High
2025-07-14,Friday,4,Cardiology,6,9,20,Yes,Low
2025-05-15,Wednesday,8,Emergency,7,29,58,Yes,High
2025-04-24,Wednesday,9,Emergency,3,24,39,Yes,High
2025-08-15,Monday,5,Pediatrics,10,6,16,No,Low
2025-05-11,Wednesday,10,Emergency,12,37,61,Yes,High
2025-03-09,Monday,19,Radiology,7,12,26,No,Medium
2025-02-20,Friday,10,Surgery,8,0,11,No,Low
2025-09-08,Friday,8,Surgery,5,8,25,No,Low
2025-10-13,Friday,19,Radiology,11,7,12,No,Low
2025-09-01,Thursday,17,Emergency,8,23,53,Yes,High
2025-02-06,Thursday,21,Cardiology,3,28,56,No,High
2025-03-24,Saturday,4,Radiology,4,11,24,No,Medium
2025-07-18,Wednesday,11,Emergency,7,29,59,Yes,High
2025-01-18,Friday,12,Surgery,11,16,37,No,Medium
2025-08-07,Saturday,12,Emergency,8,26,49,Yes,High
2025-02-16,Sunday,14,Radiology,7,17,45,Yes,Medium
2025-01-03,Wednesday,10,Radiology,7,8,23,Yes,Low
2025-04-12,Monday,19,Surgery,13,14,31,No,Medium
2025-07-25,Thursday,14,Surgery,4,5,18,Yes,Low
2025-05-31,Friday,11,Pediatrics,12,8,21,Yes,Low
2025-08-16,Sunday,5,Emergency,9,31,58,Yes,High
2025-09-07,Thursday,19,Pediatrics,10,16,22,No,Medium
2025-08-13,Sunday,8,Emergency,13,22,38,Yes,High
2025-07-12,Sunday,23,Pediatrics,11,26,44,No,High
2025-02-14,Tuesday,22,Pediatrics,15,29,59,No,High
2025-03-30,Wednesday,23,Radiology,9,6,21,No,Low
2025-05-17,Wednesday,11,Emergency,11,29,58,Yes,High
2025-08-18,Thursday,21,Radiology,3,11,22,Yes,Medium
2025-09-20,Saturday,16,Cardiology,8,20,43,Yes,High
2025-09-21,Wednesday,12,Radiology,9,13,33,No,Medium
2025-01-04,Thursday,16,Pediatrics,9,14,27,No,Medium
2025-05-16,Monday,23,Surgery,14,28,57,No,High
2025-01-07,Saturday,4,Emergency,7,19,34,No,Medium
2025-01-16,Tuesday,10,Cardiology,11,19,32,No,Medium
2025-05-08,Tuesday,22,Cardiology,12,18,38,No,Medium
2025-09-24,Tuesday,13,Emergency,6,30,60,Yes,High
2025-02-04,Thursday,20,Cardiology,11,31,61,Yes,High
2025-03-31,Monday,1,Radiology,5,3,14,Yes,Low
2025-03-26,Friday,21,Surgery,11,16,33,No,Medium
2025-04-27,Saturday,18,Cardiology,5,22,40,No,High
2025-08-01,Friday,19,Cardiology,9,23,44,No,High
